"rental_id","rental_date","rental_month","customer_id","customer_name","total_rents","active","city","country","film_id","film_title","category","length","inventory_id","store_id","staff_id","staff_name","payment_amount","payment_date","rental_duration"
6557,"2005-07-12","July     ",116,"Victoria Gibson",1,1,"Pemalang","Indonesia",315,"Finding Anaconda","Family",156,1442,1,1,"Mike Hillyer",4.99,"2007-04-12",4
6558,"2005-07-12","July     ",164,"Joann Gardner",1,1,"Tarsus","Turkey",474,"Jade Bunch","Sports",174,2195,2,2,"Jon Stephens",2.99,"2007-04-12",6
6559,"2005-07-12","July     ",353,"Jonathan Scarborough",1,1,"Pachuca de Soto","Mexico",101,"Brotherhood Blanket","Documentary",73,458,2,2,"Jon Stephens",1.99,"2007-04-12",3
6560,"2005-07-12","July     ",54,"Teresa Rogers",1,1,"Iwakuni","Japan",96,"Breaking Home","New",169,433,2,2,"Jon Stephens",2.99,"2007-04-12",4
6561,"2005-07-12","July     ",528,"Claude Herzog",1,1,"Benguela","Angola",998,"Zhivago Core","Horror",105,4568,2,2,"Jon Stephens",0.99,"2007-04-12",6
6562,"2005-07-12","July     ",27,"Shirley Allen",1,1,"Davao","Philippines",865,"Sunrise League","Animation",135,3969,2,2,"Jon Stephens",5.99,"2007-04-12",3
6563,"2005-07-12","July     ",438,"Barry Lovelace",1,1,"Kitwe","Zambia",18,"Alter Victory","Animation",57,87,1,1,"Mike Hillyer",3.99,"2007-04-12",6
6564,"2005-07-12","July     ",210,"Ella Oliver",1,1,"Aden","Yemen",504,"Kwai Homeward","Drama",46,2320,2,2,"Jon Stephens",1.99,"2007-04-12",5
6565,"2005-07-12","July     ",35,"Virginia Green",1,1,"Toulouse","France",603,"Movie Shakespeare","Family",53,2751,2,2,"Jon Stephens",4.99,"2007-04-12",6
6566,"2005-07-12","July     ",178,"Marion Snyder",1,1,"Santa Brbara dOeste","Brazil",396,"Hanging Deep","Drama",62,1822,2,2,"Jon Stephens",6.99,"2007-04-12",5
6567,"2005-07-12","July     ",198,"Elsie Kelley",1,1,"Ikerre","Nigeria",295,"Expendable Stallion","Documentary",97,1336,2,2,"Jon Stephens",4.99,"2007-04-12",3
6568,"2005-07-12","July     ",13,"Karen Jackson",1,1,"Osmaniye","Turkey",914,"Trouble Date","Travel",61,4203,2,2,"Jon Stephens",2.99,"2007-04-12",6
6569,"2005-07-12","July     ",183,"Ida Andrews",1,1,"Luzinia","Brazil",166,"Color Philadelphia","Classics",149,759,2,2,"Jon Stephens",4.99,"2007-04-12",6
6570,"2005-07-12","July     ",217,"Agnes Bishop",1,1,"Sambhal","India",451,"Igby Maker","Travel",160,2082,1,1,"Mike Hillyer",4.99,"2007-04-12",7
6571,"2005-07-12","July     ",140,"Eva Ramos",1,1,"Clarksville","United States",810,"Slums Duck","Family",147,3700,1,1,"Mike Hillyer",0.99,"2007-04-12",5
6572,"2005-07-12","July     ",35,"Virginia Green",1,1,"Toulouse","France",686,"Pluto Oleander","New",84,3121,1,1,"Mike Hillyer",4.99,"2007-04-12",5
6573,"2005-07-12","July     ",239,"Minnie Romero",1,1,"Ciomas","Indonesia",728,"Reunion Witches","Drama",63,3308,2,2,"Jon Stephens",0.99,"2007-04-12",3
6574,"2005-07-12","July     ",115,"Wendy Harrison",1,1,"Nezahualcyotl","Mexico",135,"Chance Resurrection","Sports",70,621,2,2,"Jon Stephens",5.99,"2007-04-12",3
6575,"2005-07-12","July     ",598,"Wade Delvalle",1,1,"Lausanne","Switzerland",309,"Feud Frogmen","Family",98,1414,2,2,"Jon Stephens",0.99,"2007-04-12",6
6576,"2005-07-12","July     ",362,"Nicholas Barfield",1,1,"Belm","Brazil",75,"Bird Independence","Travel",163,339,1,1,"Mike Hillyer",4.99,"2007-04-12",6
6577,"2005-07-12","July     ",439,"Alexander Fennell",1,1,"Bergamo","Italy",912,"Trojan Tomorrow","Sci-Fi",52,4191,1,1,"Mike Hillyer",2.99,"2007-04-12",3
6578,"2005-07-12","July     ",229,"Tamara Nguyen",1,1,"Anpolis","Brazil",501,"Kissing Dolls","Action",141,2304,1,1,"Mike Hillyer",4.99,"2007-04-12",3
6580,"2005-07-12","July     ",31,"Brenda Wright",1,1,"Kamarhati","India",338,"Frisco Forrest","Sci-Fi",51,1543,1,1,"Mike Hillyer",4.99,"2007-04-12",6
6581,"2005-07-12","July     ",468,"Tim Cary",1,1,"Bijapur","India",460,"Innocent Usual","Foreign",178,2121,2,2,"Jon Stephens",4.99,"2007-04-12",3
6582,"2005-07-12","July     ",420,"Jacob Lance",1,1,"El Monte","United States",450,"Idols Snatchers","Children",84,2077,1,1,"Mike Hillyer",4.99,"2007-04-12",5
6583,"2005-07-12","July     ",462,"Warren Sherrod",1,1,"Usolje-Sibirskoje","Russian Federation",510,"Lawless Vision","Animation",181,2343,1,1,"Mike Hillyer",4.99,"2007-04-12",6
6584,"2005-07-12","July     ",472,"Greg Robins",1,1,"Nam Dinh","Vietnam",391,"Half Outfield","Family",146,1800,2,2,"Jon Stephens",2.99,"2007-04-12",6
6585,"2005-07-12","July     ",136,"Anita Morales",1,1,"Hubli-Dharwad","India",448,"Idaho Love","New",172,2064,1,1,"Mike Hillyer",8.99,"2007-04-12",3
6586,"2005-07-12","July     ",93,"Phyllis Foster",1,1,"Zalantun","China",845,"Stepmom Dream","Foreign",48,3860,1,1,"Mike Hillyer",4.99,"2007-04-12",7
6587,"2005-07-12","July     ",419,"Chad Carbone",1,1,"Katihar","India",54,"Banger Pinocchio","Music",113,238,2,2,"Jon Stephens",3.99,"2007-04-12",5
6588,"2005-07-12","July     ",420,"Jacob Lance",1,1,"El Monte","United States",278,"Elf Murder","Music",155,1257,1,1,"Mike Hillyer",4.99,"2007-04-12",4
6589,"2005-07-12","July     ",424,"Kyle Spurlock",1,1,"Shanwei","China",349,"Gangs Pride","Animation",185,1595,2,2,"Jon Stephens",2.99,"2007-04-12",4
6590,"2005-07-12","July     ",442,"Leroy Bustamante",1,1,"Tongliao","China",238,"Doctor Grail","Children",57,1067,2,2,"Jon Stephens",4.99,"2007-04-12",4
6591,"2005-07-12","July     ",509,"Raul Fortier",1,1,"Chapra","India",624,"Nightmare Chill","Games",149,2846,2,2,"Jon Stephens",5.99,"2007-04-12",3
6592,"2005-07-12","July     ",273,"Priscilla Lowe",1,1,"Salamanca","Mexico",763,"Satisfaction Confidential","Sports",75,3481,1,1,"Mike Hillyer",8.99,"2007-04-12",3
6593,"2005-07-12","July     ",356,"Gerald Fultz",1,1,"Satna","India",755,"Sabrina Midnight","Children",99,3441,2,2,"Jon Stephens",4.99,"2007-04-12",5
6594,"2005-07-12","July     ",517,"Brad Mccurdy",1,1,"Chungho","Taiwan",973,"Wife Turn","Documentary",183,4458,1,1,"Mike Hillyer",4.99,"2007-04-12",3
6595,"2005-07-12","July     ",458,"Lloyd Dowd",1,1,"Tegal","Indonesia",284,"Enemy Odds","Music",77,1286,2,2,"Jon Stephens",7.99,"2007-04-12",5
6596,"2005-07-12","July     ",409,"Rodney Moeller",1,1,"Deba Habe","Nigeria",199,"Cupboard Sinners","Documentary",56,890,1,1,"Mike Hillyer",2.99,"2007-04-12",4
6597,"2005-07-12","July     ",479,"Zachary Hite",1,1,"Akron","United States",218,"Deceiver Betrayed","Drama",122,979,2,2,"Jon Stephens",0.99,"2007-04-12",7
6598,"2005-07-12","July     ",532,"Neil Renner",1,1,"Cam Ranh","Vietnam",445,"Hyde Doctor","Classics",100,2049,1,1,"Mike Hillyer",4.99,"2007-04-12",5
6599,"2005-07-12","July     ",519,"Ron Deluca",1,1,"Isesaki","Japan",948,"Voice Peach","New",139,4348,2,2,"Jon Stephens",3.99,"2007-04-12",6
6600,"2005-07-12","July     ",389,"Alan Kahn",1,1,"Emeishan","China",730,"Ridgemont Submarine","New",46,3315,2,2,"Jon Stephens",3.99,"2007-04-12",3
6601,"2005-07-12","July     ",464,"Jerome Kenyon",1,1,"Rancagua","Chile",358,"Gilmore Boiled","Classics",163,1640,2,2,"Jon Stephens",3.99,"2007-04-12",5
6602,"2005-07-12","July     ",214,"Kristin Johnston",1,1,"Sunnyvale","United States",519,"Liberty Magnificent","Sports",138,2382,2,2,"Jon Stephens",7.99,"2007-04-12",3
6603,"2005-07-12","July     ",425,"Francis Sikes",1,1,"San Juan Bautista Tuxtepec","Mexico",784,"Shanghai Tycoon","Travel",47,3583,2,2,"Jon Stephens",2.99,"2007-04-12",7
6604,"2005-07-12","July     ",365,"Bruce Schwarz",1,1,"Okinawa","Japan",179,"Conquerer Nuts","Drama",173,822,2,2,"Jon Stephens",4.99,"2007-04-12",4
6605,"2005-07-12","July     ",547,"Kurt Emmons",1,1,"Kanazawa","Japan",635,"Oklahoma Jumanji","New",58,2892,1,1,"Mike Hillyer",0.99,"2007-04-12",7
6606,"2005-07-12","July     ",178,"Marion Snyder",1,1,"Santa Brbara dOeste","Brazil",616,"National Story","Documentary",92,2805,1,1,"Mike Hillyer",2.99,"2007-04-12",4
6607,"2005-07-12","July     ",562,"Wallace Slone",1,1,"Sokoto","Nigeria",74,"Birch Antitrust","Music",162,337,1,1,"Mike Hillyer",8.99,"2007-04-12",4
6608,"2005-07-12","July     ",244,"Viola Hanson",1,1,"Lapu-Lapu","Philippines",782,"Shakespeare Saddle","Sports",60,3577,2,2,"Jon Stephens",2.99,"2007-04-12",6
6609,"2005-07-12","July     ",133,"Pauline Henry",1,1,"Torren","Mexico",733,"River Outlaw","Sports",149,3332,2,2,"Jon Stephens",3.99,"2007-04-12",4
6610,"2005-07-12","July     ",353,"Jonathan Scarborough",1,1,"Pachuca de Soto","Mexico",140,"Cheaper Clyde","Sci-Fi",87,645,2,2,"Jon Stephens",3.99,"2007-04-12",6
6611,"2005-07-12","July     ",286,"Velma Lucas",1,1,"Effon-Alaiye","Nigeria",351,"Gaslight Crusade","Horror",106,1604,1,1,"Mike Hillyer",2.99,"2007-04-12",4
6612,"2005-07-12","July     ",152,"Alicia Mills",1,1,"Nagaon","India",53,"Bang Kwai","Family",87,235,1,1,"Mike Hillyer",2.99,"2007-04-12",5
6613,"2005-07-12","July     ",460,"Leon Bostic",1,1,"Florencia","Colombia",749,"Rules Human","Horror",153,3421,2,2,"Jon Stephens",4.99,"2007-04-12",6
6614,"2005-07-12","July     ",144,"Clara Shaw",1,1,"Molodetno","Belarus",659,"Park Citizen","Action",109,3004,2,2,"Jon Stephens",7.99,"2007-04-12",3
6615,"2005-07-12","July     ",438,"Barry Lovelace",1,1,"Kitwe","Zambia",5,"African Egg","Family",130,23,1,1,"Mike Hillyer",4.99,"2007-04-12",6
6616,"2005-07-12","July     ",179,"Dana Hart",1,1,"Kirovo-Tepetsk","Russian Federation",398,"Hanover Galaxy","Music",47,1833,1,1,"Mike Hillyer",7.99,"2007-04-12",5
6617,"2005-07-12","July     ",248,"Caroline Bowman",1,1,"Tallahassee","United States",498,"Killer Innocent","Family",161,2292,2,2,"Jon Stephens",2.99,"2007-04-12",7
6618,"2005-07-12","July     ",327,"Larry Thrasher",1,1,"Adana","Turkey",928,"Uptown Young","Children",84,4266,1,1,"Mike Hillyer",2.99,"2007-04-12",5
6619,"2005-07-12","July     ",305,"Richard Mccrary",1,1,"Arlington","United States",885,"Texas Watch","Horror",179,4062,1,1,"Mike Hillyer",0.99,"2007-04-12",7
6620,"2005-07-12","July     ",337,"Jerry Jordon",1,1,"Onomichi","Japan",514,"Lebowski Soldiers","Drama",69,2362,2,2,"Jon Stephens",2.99,"2007-04-12",6
6621,"2005-07-12","July     ",561,"Ian Still",1,1,"Garland","United States",482,"Jeopardy Encino","Classics",102,2229,1,1,"Mike Hillyer",0.99,"2007-04-12",3
6622,"2005-07-12","July     ",325,"Timothy Bunn",1,1,"Braslia","Brazil",948,"Voice Peach","New",139,4350,1,1,"Mike Hillyer",0.99,"2007-04-12",6
6623,"2005-07-12","July     ",302,"Michael Silverman",1,1,"Tiefa","China",964,"Waterfront Deliverance","Action",61,4412,2,2,"Jon Stephens",7.99,"2007-04-12",4
6624,"2005-07-12","July     ",335,"Gregory Mauldin",1,1,"Sousse","Tunisia",861,"Suit Walls","Games",111,3946,2,2,"Jon Stephens",7.99,"2007-04-12",3
6625,"2005-07-12","July     ",443,"Francisco Skidmore",1,1,"So Leopoldo","Brazil",160,"Club Graffiti","Animation",65,735,2,2,"Jon Stephens",5.99,"2007-04-12",4
6626,"2005-07-12","July     ",269,"Cassandra Walters",1,1,"Salinas","United States",527,"Lola Agent","Horror",85,2418,2,2,"Jon Stephens",5.99,"2007-04-12",4
6627,"2005-07-12","July     ",565,"Jaime Nettles",1,1,"Hunuco","Peru",136,"Chaplin License","New",146,626,1,1,"Mike Hillyer",2.99,"2007-04-12",7
6628,"2005-07-12","July     ",211,"Stacey Montgomery",1,1,"Fuyu","China",636,"Oleander Clue","Music",161,2894,2,2,"Jon Stephens",4.99,"2007-04-12",5
6629,"2005-07-12","July     ",582,"Andy Vanhorn",1,1,"Huejutla de Reyes","Mexico",625,"None Spiking","Sci-Fi",83,2855,2,2,"Jon Stephens",5.99,"2007-04-12",3
6630,"2005-07-12","July     ",462,"Warren Sherrod",1,1,"Usolje-Sibirskoje","Russian Federation",402,"Harper Dying","Animation",52,1843,2,2,"Jon Stephens",0.99,"2007-04-12",3
6631,"2005-07-12","July     ",204,"Rosemary Schmidt",1,1,"Usak","Turkey",509,"Language Cowboy","Children",78,2340,2,2,"Jon Stephens",0.99,"2007-04-12",5
6632,"2005-07-12","July     ",442,"Leroy Bustamante",1,1,"Tongliao","China",644,"Oscar Gold","Animation",115,2929,1,1,"Mike Hillyer",2.99,"2007-04-12",7
6633,"2005-07-12","July     ",150,"Danielle Daniels",1,1,"Hidalgo","Mexico",638,"Operation Operation","Comedy",156,2908,2,2,"Jon Stephens",2.99,"2007-04-12",7
6634,"2005-07-12","July     ",50,"Diane Collins",1,1,"Omdurman","Sudan",646,"Outbreak Divine","Games",169,2943,1,1,"Mike Hillyer",0.99,"2007-04-12",6
6635,"2005-07-12","July     ",273,"Priscilla Lowe",1,1,"Salamanca","Mexico",114,"Camelot Vacation","Sci-Fi",61,515,1,1,"Mike Hillyer",1.99,"2007-04-12",3
6636,"2005-07-12","July     ",441,"Mario Cheatham",1,1,"Batna","Algeria",720,"Redemption Comforts","New",179,3270,1,1,"Mike Hillyer",2.99,"2007-04-12",3
6637,"2005-07-12","July     ",164,"Joann Gardner",1,1,"Tarsus","Turkey",625,"None Spiking","Sci-Fi",83,2852,1,1,"Mike Hillyer",4.99,"2007-04-12",3
6638,"2005-07-12","July     ",87,"Wanda Patterson",1,1,"Sincelejo","Colombia",46,"Autumn Crow","Games",108,207,1,1,"Mike Hillyer",4.99,"2007-04-12",3
6639,"2005-07-12","July     ",587,"Sergio Stanfield",1,1,"Celaya","Mexico",743,"Room Roman","Animation",60,3385,1,1,"Mike Hillyer",0.99,"2007-04-12",7
6640,"2005-07-12","July     ",148,"Eleanor Hunt",1,1,"Saint-Denis","Runion",614,"Name Detective","Games",178,2794,2,2,"Jon Stephens",8.99,"2007-04-12",5
6641,"2005-07-12","July     ",334,"Raymond Mcwhorter",1,1,"Sumqayit","Azerbaijan",468,"Invasion Cyclone","Children",97,2165,2,2,"Jon Stephens",5.99,"2007-04-12",5
6642,"2005-07-12","July     ",441,"Mario Cheatham",1,1,"Batna","Algeria",45,"Attraction Newton","New",83,201,1,1,"Mike Hillyer",4.99,"2007-04-12",5
6643,"2005-07-12","July     ",88,"Bonnie Hughes",1,1,"Cheju","South Korea",39,"Armageddon Lost","Sci-Fi",99,174,1,1,"Mike Hillyer",1.99,"2007-04-12",5
6644,"2005-07-12","July     ",285,"Miriam Mckinney",1,1,"Otsu","Japan",586,"Mockingbird Hollywood","Action",60,2667,1,1,"Mike Hillyer",0.99,"2007-04-12",4
6645,"2005-07-12","July     ",73,"Beverly Brooks",1,1,"Chiayi","Taiwan",626,"Noon Papi","Children",57,2858,1,1,"Mike Hillyer",2.99,"2007-04-12",5
6646,"2005-07-12","July     ",508,"Milton Howland",1,1,"Vijayawada","India",885,"Texas Watch","Horror",179,4061,1,1,"Mike Hillyer",0.99,"2007-04-12",7
6647,"2005-07-12","July     ",8,"Susan Wilson",1,1,"Hamilton","New Zealand",401,"Harold French","Drama",168,1841,1,1,"Mike Hillyer",0.99,"2007-04-12",6
6648,"2005-07-12","July     ",356,"Gerald Fultz",1,1,"Satna","India",157,"Clockwork Paradise","Children",143,718,1,1,"Mike Hillyer",0.99,"2007-04-12",7
6649,"2005-07-12","July     ",57,"Evelyn Morgan",1,1,"Vaduz","Liechtenstein",13,"Ali Forever","Horror",150,70,2,2,"Jon Stephens",4.99,"2007-04-12",4
6650,"2005-07-12","July     ",526,"Karl Seal",1,1,"Cape Coral","United States",349,"Gangs Pride","Animation",185,1589,1,1,"Mike Hillyer",2.99,"2007-04-12",4
6651,"2005-07-12","July     ",447,"Clifford Bowens",1,1,"Nabereznyje Telny","Russian Federation",19,"Amadeus Holy","Action",113,98,2,2,"Jon Stephens",0.99,"2007-04-12",6
6652,"2005-07-12","July     ",518,"Gabriel Harder",1,1,"Sivas","Turkey",476,"Jason Trap","Family",130,2200,1,1,"Mike Hillyer",2.99,"2007-04-12",5
6653,"2005-07-12","July     ",25,"Deborah Walker",1,1,"Shikarpur","Pakistan",133,"Chamber Italian","Music",117,614,2,2,"Jon Stephens",4.99,"2007-04-12",7
6654,"2005-07-12","July     ",458,"Lloyd Dowd",1,1,"Tegal","Indonesia",629,"Notorious Reunion","Documentary",128,2870,1,1,"Mike Hillyer",1.99,"2007-04-12",7
6655,"2005-07-12","July     ",100,"Robin Hayes",1,1,"Jelets","Russian Federation",858,"Submarine Bed","Comedy",127,3937,1,1,"Mike Hillyer",4.99,"2007-04-12",5
6656,"2005-07-12","July     ",330,"Scott Shelley",1,1,"Aurora","United States",494,"Karate Moon","Horror",120,2282,1,1,"Mike Hillyer",0.99,"2007-04-12",4
6657,"2005-07-12","July     ",553,"Max Pitt",1,1,"Novi Sad","Yugoslavia",809,"Slipper Fidelity","Sports",156,3697,1,1,"Mike Hillyer",0.99,"2007-04-12",5
6658,"2005-07-12","July     ",27,"Shirley Allen",1,1,"Davao","Philippines",37,"Arizona Bang","Classics",121,172,2,2,"Jon Stephens",4.99,"2007-04-12",3
6659,"2005-07-12","July     ",134,"Emma Boyd",1,1,"Qalyub","Egypt",494,"Karate Moon","Horror",120,2285,2,2,"Jon Stephens",0.99,"2007-04-12",4
6660,"2005-07-12","July     ",598,"Wade Delvalle",1,1,"Lausanne","Switzerland",99,"Bringing Hysterical","Comedy",136,446,2,2,"Jon Stephens",3.99,"2007-04-12",7
6661,"2005-07-12","July     ",315,"Kenneth Gooden",1,0,"Bat Yam","Israel",515,"Legally Secretary","Children",113,2367,2,2,"Jon Stephens",4.99,"2007-04-12",7
6662,"2005-07-12","July     ",99,"Emily Diaz",1,1,"Kimchon","South Korea",320,"Flamingos Connecticut","New",80,1464,1,1,"Mike Hillyer",4.99,"2007-04-12",4
6663,"2005-07-12","July     ",5,"Elizabeth Brown",1,1,"Nantou","Taiwan",951,"Voyage Legally","Classics",78,4364,1,1,"Mike Hillyer",3.99,"2007-04-12",6
6664,"2005-07-12","July     ",351,"Jack Foust",1,1,"Zeleznogorsk","Russian Federation",1000,"Zorro Ark","Comedy",50,4578,1,1,"Mike Hillyer",4.99,"2007-04-12",3
6665,"2005-07-12","July     ",587,"Sergio Stanfield",1,1,"Celaya","Mexico",640,"Opus Ice","Foreign",102,2912,2,2,"Jon Stephens",6.99,"2007-04-12",5
6666,"2005-07-12","July     ",314,"George Linton",1,1,"Sorocaba","Brazil",702,"Pulp Beverly","Horror",89,3194,2,2,"Jon Stephens",2.99,"2007-04-12",4
6667,"2005-07-12","July     ",50,"Diane Collins",1,1,"Omdurman","Sudan",48,"Backlash Undefeated","Children",118,215,1,1,"Mike Hillyer",8.99,"2007-04-12",3
6668,"2005-07-12","July     ",199,"Beth Franklin",1,1,"Haiphong","Vietnam",328,"Forever Candidate","Children",131,1498,2,2,"Jon Stephens",2.99,"2007-04-12",7
6669,"2005-07-12","July     ",355,"Terry Grissom",1,1,"Matsue","Japan",311,"Fiction Christmas","Foreign",72,1420,1,1,"Mike Hillyer",4.99,"2007-04-12",4
6670,"2005-07-12","July     ",249,"Dora Medina",1,1,"Tianjin","China",682,"Pittsburgh Hunchback","Family",134,3106,2,2,"Jon Stephens",7.99,"2007-04-12",4
6671,"2005-07-12","July     ",526,"Karl Seal",1,1,"Cape Coral","United States",213,"Date Speed","Family",104,955,2,2,"Jon Stephens",3.99,"2007-04-12",4
6672,"2005-07-12","July     ",439,"Alexander Fennell",1,1,"Bergamo","Italy",83,"Blues Instinct","Family",50,375,2,2,"Jon Stephens",2.99,"2007-04-12",5
6673,"2005-07-12","July     ",322,"Jason Morrissey",1,1,"Baha Blanca","Argentina",434,"Horror Reign","Travel",139,1997,1,1,"Mike Hillyer",0.99,"2007-04-12",3
6674,"2005-07-12","July     ",399,"Danny Isom",1,1,"Okara","Pakistan",521,"Lies Treatment","Drama",147,2385,1,1,"Mike Hillyer",4.99,"2007-04-12",7
6675,"2005-07-12","July     ",523,"Harvey Guajardo",1,1,"Vinh","Vietnam",460,"Innocent Usual","Foreign",178,2124,1,1,"Mike Hillyer",4.99,"2007-04-12",3
6676,"2005-07-12","July     ",571,"Johnnie Chisholm",1,1,"Plock","Poland",499,"King Evolution","Family",184,2294,1,1,"Mike Hillyer",8.99,"2007-04-12",3
6677,"2005-07-12","July     ",516,"Elmer Noe",1,1,"Battambang","Cambodia",521,"Lies Treatment","Drama",147,2389,2,2,"Jon Stephens",6.99,"2007-04-12",7
6678,"2005-07-12","July     ",330,"Scott Shelley",1,1,"Aurora","United States",761,"Santa Paris","Children",154,3473,2,2,"Jon Stephens",2.99,"2007-04-12",7
6679,"2005-07-12","July     ",586,"Kirk Stclair",1,1,"Tsaotun","Taiwan",800,"Sinners Atlantis","Horror",126,3664,1,1,"Mike Hillyer",2.99,"2007-04-12",7
6680,"2005-07-12","July     ",43,"Christine Roberts",1,1,"Faaa","French Polynesia",634,"Odds Boogie","Family",48,2887,1,1,"Mike Hillyer",0.99,"2007-04-12",6
6681,"2005-07-12","July     ",368,"Harry Arce",1,0,"Najafabad","Iran",188,"Crazy Home","Comedy",136,854,2,2,"Jon Stephens",2.99,"2007-04-12",7
6682,"2005-07-12","July     ",339,"Walter Perryman",1,1,"Xinxiang","China",433,"Horn Working","Animation",95,1984,2,2,"Jon Stephens",7.99,"2007-04-12",4
6683,"2005-07-12","July     ",244,"Viola Hanson",1,1,"Lapu-Lapu","Philippines",753,"Rush Goodfellas","Family",48,3433,2,2,"Jon Stephens",2.99,"2007-04-12",3
6684,"2005-07-12","July     ",583,"Marshall Thorn",1,1,"Southampton","United Kingdom",619,"Neighbors Charade","Sports",161,2817,2,2,"Jon Stephens",6.99,"2007-04-12",3
6685,"2005-07-12","July     ",5,"Elizabeth Brown",1,1,"Nantou","Taiwan",314,"Fight Jawbreaker","Animation",91,1434,1,1,"Mike Hillyer",4.99,"2007-04-12",3
6686,"2005-07-12","July     ",6,"Jennifer Davis",1,1,"Laredo","United States",833,"Splendor Patton","Children",134,3804,2,2,"Jon Stephens",0.99,"2007-04-12",5
6687,"2005-07-12","July     ",128,"Marjorie Tucker",1,1,"Jastrzebie-Zdrj","Poland",600,"Motions Details","Horror",166,2736,1,1,"Mike Hillyer",2.99,"2007-04-12",5
6688,"2005-07-12","July     ",246,"Marian Mendoza",1,1,"Maring","Brazil",518,"Liaisons Sweet","Travel",140,2377,1,1,"Mike Hillyer",4.99,"2007-04-12",5
6689,"2005-07-12","July     ",525,"Adrian Clary",1,1,"Udine","Italy",344,"Fury Murder","Children",178,1568,1,1,"Mike Hillyer",1.99,"2007-04-12",3
6690,"2005-07-12","July     ",447,"Clifford Bowens",1,1,"Nabereznyje Telny","Russian Federation",925,"United Pilot","Documentary",164,4254,2,2,"Jon Stephens",1.99,"2007-04-12",3
6691,"2005-07-12","July     ",192,"Laurie Lawrence",1,1,"Firozabad","India",89,"Borrowers Bedazzled","Animation",63,403,2,2,"Jon Stephens",0.99,"2007-04-12",7
6692,"2005-07-12","July     ",372,"Steve Mackenzie",1,1,"Probolinggo","Indonesia",622,"Newsies Story","Documentary",159,2837,2,2,"Jon Stephens",4.99,"2007-04-12",4
6693,"2005-07-12","July     ",573,"Byron Box",1,1,"Zhezqazghan","Kazakstan",438,"Human Graffiti","Games",68,2014,1,1,"Mike Hillyer",7.99,"2007-04-12",3
6694,"2005-07-12","July     ",204,"Rosemary Schmidt",1,1,"Usak","Turkey",127,"Cat Coneheads","Comedy",112,586,1,1,"Mike Hillyer",6.99,"2007-04-12",5
6695,"2005-07-12","July     ",550,"Guy Brownlee",1,1,"Zhoushan","China",679,"Pilot Hoosiers","Family",50,3088,2,2,"Jon Stephens",2.99,"2007-04-12",6
6696,"2005-07-12","July     ",273,"Priscilla Lowe",1,1,"Salamanca","Mexico",67,"Berets Agent","Action",77,299,1,1,"Mike Hillyer",2.99,"2007-04-12",5
6697,"2005-07-12","July     ",103,"Gladys Hamilton",1,1,"Ilorin","Nigeria",47,"Baby Hall","Foreign",153,210,1,1,"Mike Hillyer",6.99,"2007-04-12",5
